Breakdown seq=118 rank=2 layer=10 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=47104 expert_ns=27648 combine_ns=159744
Breakdown seq=119 rank=2 layer=11 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=48128 expert_ns=78848 combine_ns=105472
Breakdown seq=120 rank=2 layer=12 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=47104 expert_ns=27648 combine_ns=158720
Breakdown seq=121 rank=2 layer=13 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=47104 expert_ns=27648 combine_ns=146432
Breakdown seq=122 rank=2 layer=14 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=51200 expert_ns=86016 combine_ns=124928
Breakdown seq=123 rank=2 layer=15 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=50176 expert_ns=84992 combine_ns=94208
Breakdown seq=124 rank=2 layer=16 M=1 attention_ns=119808 gating_ns=29696 routing_ns=5120 dispatch_ns=48128 expert_ns=27648 combine_ns=188416
Breakdown seq=125 rank=2 layer=17 M=1 attention_ns=120832 gating_ns=29696 routing_ns=7168 dispatch_ns=48128 expert_ns=84992 combine_ns=96256
Breakdown seq=126 rank=2 layer=18 M=1 attention_ns=118784 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=119808 combine_ns=102400
Breakdown seq=127 rank=2 layer=19 M=1 attention_ns=118784 gating_ns=30720 routing_ns=5120 dispatch_ns=48128 expert_ns=27648 combine_ns=187392
Breakdown seq=128 rank=2 layer=20 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=44032 expert_ns=27648 combine_ns=184320
Breakdown seq=129 rank=2 layer=21 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=53248 expert_ns=78848 combine_ns=133120
Breakdown seq=130 rank=2 layer=22 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=44032 expert_ns=26624 combine_ns=157696
Breakdown seq=131 rank=2 layer=23 M=1 attention_ns=120832 gating_ns=29696 routing_ns=7168 dispatch_ns=47104 expert_ns=77824 combine_ns=103424
Breakdown seq=132 rank=2 layer=24 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=46080 expert_ns=26624 combine_ns=154624
Breakdown seq=133 rank=2 layer=25 M=1 attention_ns=121856 gating_ns=29696 routing_ns=7168 dispatch_ns=46080 expert_ns=77824 combine_ns=134144
Breakdown seq=134 rank=2 layer=26 M=1 attention_ns=119808 gating_ns=30720 routing_ns=6144 dispatch_ns=46080 expert_ns=27648 combine_ns=188416
Breakdown seq=135 rank=2 layer=0 M=1 attention_ns=65536 gating_ns=30720 routing_ns=6144 dispatch_ns=112640 expert_ns=26624 combine_ns=186368
Breakdown seq=136 rank=2 layer=1 M=1 attention_ns=119808 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=77824 combine_ns=103424
Breakdown seq=137 rank=2 layer=2 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=52224 expert_ns=112640 combine_ns=94208
Breakdown seq=138 rank=2 layer=3 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=53248 expert_ns=77824 combine_ns=106496
Breakdown seq=139 rank=2 layer=4 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=47104 expert_ns=77824 combine_ns=99328
Breakdown seq=140 rank=2 layer=5 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=49152 expert_ns=78848 combine_ns=102400
Breakdown seq=141 rank=2 layer=6 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=49152 expert_ns=78848 combine_ns=103424
Breakdown seq=142 rank=2 layer=7 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=51200 expert_ns=77824 combine_ns=91136
Breakdown seq=143 rank=2 layer=8 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=50176 expert_ns=78848 combine_ns=103424
Breakdown seq=144 rank=2 layer=9 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=48128 expert_ns=78848 combine_ns=134144
Breakdown seq=145 rank=2 layer=10 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=49152 expert_ns=27648 combine_ns=159744
Breakdown seq=146 rank=2 layer=11 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=49152 expert_ns=77824 combine_ns=105472
Breakdown seq=147 rank=2 layer=12 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=45056 expert_ns=27648 combine_ns=159744
Breakdown seq=148 rank=2 layer=13 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=45056 expert_ns=27648 combine_ns=148480
Breakdown seq=149 rank=2 layer=14 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=45056 expert_ns=86016 combine_ns=123904
Breakdown seq=150 rank=2 layer=15 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=51200 expert_ns=84992 combine_ns=95232
Breakdown seq=151 rank=2 layer=16 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=45056 expert_ns=27648 combine_ns=188416
Breakdown seq=152 rank=2 layer=17 M=1 attention_ns=120832 gating_ns=29696 routing_ns=7168 dispatch_ns=52224 expert_ns=83968 combine_ns=95232
Breakdown seq=153 rank=2 layer=18 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=47104 expert_ns=118784 combine_ns=101376
